"Date et heure","Date et heure(RAW)","Nombre de requêtes de verrouillage/s","Nombre de requêtes de verrouillage/s(RAW)","Temps d'attente moyen","Temps d'attente moyen(RAW)","Nombre de blocages/s","Nombre de blocages/s(RAW)","Temps mort","Temps mort(RAW)","Couverture","Couverture(RAW)"
"17/10/2024 19:00:00 - 20:00:00","45582.7500000000","111 #","110.7928","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"17/10/2024 20:00:00 - 21:00:00","45582.7916666667","60 #","59.5973","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"17/10/2024 21:00:00 - 22:00:00","45582.8333333333","178 #","177.5013","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"17/10/2024 22:00:00 - 23:00:00","45582.8750000000","130 #","130.3594","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"17/10/2024 23:00:00 - 00:00:00","45582.9166666667","1 203 #","1202.9031","5,25 ms","5.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 00:00:00 - 01:00:00","45582.9583333333","4 145 #","4144.5318","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 01:00:00 - 02:00:00","45583.0000000000","2 675 #","2674.8758","1,45 ms","1.4545","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 02:00:00 - 03:00:00","45583.0416666667","1 386 #","1386.1885","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 03:00:00 - 04:00:00","45583.0833333333","57 #","56.9005","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 04:00:00 - 05:00:00","45583.1250000000","453 #","453.1053","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 05:00:00 - 06:00:00","45583.1666666667","1 238 #","1238.4704","17 ms","17.0833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 06:00:00 - 07:00:00","45583.2083333333","1 188 #","1188.0237","12 ms","12.2727","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 07:00:00 - 08:00:00","45583.2500000000","1 497 #","1496.5363","18 ms","18.2308","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 08:00:00 - 09:00:00","45583.2916666667","906 #","906.1090","17 ms","16.8333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 09:00:00 - 10:00:00","45583.3333333333","900 #","900.4987","23 ms","23.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 10:00:00 - 11:00:00","45583.3750000000","375 #","375.4762","9,83 ms","9.8333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 11:00:00 - 12:00:00","45583.4166666667","586 #","585.6827","15 ms","15.4167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 12:00:00 - 13:00:00","45583.4583333333","590 #","590.4920","16 ms","15.5000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 13:00:00 - 14:00:00","45583.5000000000","367 #","366.7326","1,25 ms","1.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 14:00:00 - 15:00:00","45583.5416666667","524 #","524.2394","3,83 ms","3.8333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 15:00:00 - 16:00:00","45583.5833333333","234 #","234.4618","3 283 ms","3282.7500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 16:00:00 - 17:00:00","45583.6250000000","468 #","467.6024","6,36 ms","6.3636","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 17:00:00 - 18:00:00","45583.6666666667","292 #","292.2464","11 ms","10.5385","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 18:00:00 - 19:00:00","45583.7083333333","106 #","106.1376","1,25 ms","1.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 19:00:00 - 20:00:00","45583.7500000000","55 #","55.1801","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 20:00:00 - 21:00:00","45583.7916666667","95 #","94.9086","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 21:00:00 - 22:00:00","45583.8333333333","57 #","57.2896","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 22:00:00 - 23:00:00","45583.8750000000","208 #","207.5036","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"18/10/2024 23:00:00 - 00:00:00","45583.9166666667","1 417 #","1416.8819","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 00:00:00 - 01:00:00","45583.9583333333","4 012 #","4012.0030","2 184 ms","2183.9167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 01:00:00 - 02:00:00","45584.0000000000","2 504 #","2503.9054","2,67 ms","2.6667","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 02:00:00 - 03:00:00","45584.0416666667","1 489 #","1488.8229","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 03:00:00 - 04:00:00","45584.0833333333","56 #","55.6913","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 04:00:00 - 05:00:00","45584.1250000000","643 #","642.6395","1,33 ms","1.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 05:00:00 - 06:00:00","45584.1666666667","355 #","355.2276","3,92 ms","3.9167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 06:00:00 - 07:00:00","45584.2083333333","450 #","449.6242","24 ms","24.0833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 07:00:00 - 08:00:00","45584.2500000000","371 #","371.2301","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 08:00:00 - 09:00:00","45584.2916666667","194 #","194.1927","1,77 ms","1.7692","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 09:00:00 - 10:00:00","45584.3333333333","279 #","279.4278","2 ms","2.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 10:00:00 - 11:00:00","45584.3750000000","232 #","231.7122","5,25 ms","5.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 11:00:00 - 12:00:00","45584.4166666667","893 #","893.2845","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 12:00:00 - 13:00:00","45584.4583333333","1 066 #","1066.3610","13 ms","12.8182","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 13:00:00 - 14:00:00","45584.5000000000","277 #","277.3555","2 502 ms","2502.3846","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 14:00:00 - 15:00:00","45584.5416666667","235 #","234.6210","2,58 ms","2.5833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 15:00:00 - 16:00:00","45584.5833333333","211 #","210.9493","103 ms","102.9167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 16:00:00 - 17:00:00","45584.6250000000","175 #","174.5869","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 17:00:00 - 18:00:00","45584.6666666667","302 #","301.8223","7,18 ms","7.1818","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 18:00:00 - 19:00:00","45584.7083333333","381 #","380.5387","3,62 ms","3.6154","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 19:00:00 - 20:00:00","45584.7500000000","255 #","255.1464","8,33 ms","8.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 20:00:00 - 21:00:00","45584.7916666667","95 #","95.3415","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 21:00:00 - 22:00:00","45584.8333333333","56 #","55.8377","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 22:00:00 - 23:00:00","45584.8750000000","243 #","242.6496","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"19/10/2024 23:00:00 - 00:00:00","45584.9166666667","1 608 #","1607.5669","3,83 ms","3.8333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 00:00:00 - 01:00:00","45584.9583333333","4 427 #","4426.5816","4,75 ms","4.7500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 01:00:00 - 02:00:00","45585.0000000000","2 349 #","2349.2917","5,83 ms","5.8333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 02:00:00 - 03:00:00","45585.0416666667","1 024 #","1023.9254","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 03:00:00 - 04:00:00","45585.0833333333","59 #","59.2826","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 04:00:00 - 05:00:00","45585.1250000000","416 #","415.9438","6,23 ms","6.2308","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 05:00:00 - 06:00:00","45585.1666666667","55 #","54.5942","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 06:00:00 - 07:00:00","45585.2083333333","132 #","132.1696","2,58 ms","2.5833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 07:00:00 - 08:00:00","45585.2500000000","60 #","59.7793","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 08:00:00 - 09:00:00","45585.2916666667","55 #","55.2307","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 09:00:00 - 10:00:00","45585.3333333333","65 #","64.7696","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 10:00:00 - 11:00:00","45585.3750000000","195 #","194.7889","7,75 ms","7.7500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 11:00:00 - 12:00:00","45585.4166666667","67 #","66.5029","3,92 ms","3.9167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 12:00:00 - 13:00:00","45585.4583333333","80 #","80.0589","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 13:00:00 - 14:00:00","45585.5000000000","80 #","80.4388","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 14:00:00 - 15:00:00","45585.5416666667","56 #","55.5810","1,15 ms","1.1538","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 15:00:00 - 16:00:00","45585.5833333333","55 #","55.0292","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 16:00:00 - 17:00:00","45585.6250000000","55 #","55.0926","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 17:00:00 - 18:00:00","45585.6666666667","75 #","75.3792","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 18:00:00 - 19:00:00","45585.7083333333","59 #","59.2964","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 19:00:00 - 20:00:00","45585.7500000000","55 #","54.6269","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 20:00:00 - 21:00:00","45585.7916666667","55 #","55.0163","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 21:00:00 - 22:00:00","45585.8333333333","55 #","54.9834","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 22:00:00 - 23:00:00","45585.8750000000","176 #","175.9894","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"20/10/2024 23:00:00 - 00:00:00","45585.9166666667","1 431 #","1431.1848","6,50 ms","6.5000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 00:00:00 - 01:00:00","45585.9583333333","4 090 #","4090.4023","5,25 ms","5.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 01:00:00 - 02:00:00","45586.0000000000","2 276 #","2276.0384","1,33 ms","1.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 02:00:00 - 03:00:00","45586.0416666667","1 307 #","1306.8915","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 03:00:00 - 04:00:00","45586.0833333333","58 #","58.4297","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 04:00:00 - 05:00:00","45586.1250000000","651 #","651.0797","2,67 ms","2.6667","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 05:00:00 - 06:00:00","45586.1666666667","1 391 #","1391.1082","1,67 ms","1.6667","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 06:00:00 - 07:00:00","45586.2083333333","1 231 #","1230.6937","3,92 ms","3.9167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 07:00:00 - 08:00:00","45586.2500000000","1 804 #","1804.3136","8,50 ms","8.5000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 08:00:00 - 09:00:00","45586.2916666667","647 #","646.7455","16 ms","15.5000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 09:00:00 - 10:00:00","45586.3333333333","498 #","497.9309","4,82 ms","4.8182","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 10:00:00 - 11:00:00","45586.3750000000","406 #","405.7027","11 ms","10.6154","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 11:00:00 - 12:00:00","45586.4166666667","539 #","539.0950","10 ms","10.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 12:00:00 - 13:00:00","45586.4583333333","375 #","374.7658","5,08 ms","5.0833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 13:00:00 - 14:00:00","45586.5000000000","566 #","566.4196","4,42 ms","4.4167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 14:00:00 - 15:00:00","45586.5416666667","640 #","639.5609","77 ms","76.8182","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 15:00:00 - 16:00:00","45586.5833333333","505 #","505.4396","12 ms","12.0769","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 16:00:00 - 17:00:00","45586.6250000000","550 #","550.2573","12 ms","12.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 17:00:00 - 18:00:00","45586.6666666667","239 #","239.3430","12 ms","12.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 18:00:00 - 19:00:00","45586.7083333333","231 #","230.9720","6,08 ms","6.0833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 19:00:00 - 20:00:00","45586.7500000000","60 #","60.2195","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 20:00:00 - 21:00:00","45586.7916666667","90 #","90.0049","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 21:00:00 - 22:00:00","45586.8333333333","56 #","56.4488","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 22:00:00 - 23:00:00","45586.8750000000","478 #","477.9668","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"21/10/2024 23:00:00 - 00:00:00","45586.9166666667","1 794 #","1793.6680","26 ms","26.0833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 00:00:00 - 01:00:00","45586.9583333333","4 985 #","4985.1650","3,91 ms","3.9091","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 01:00:00 - 02:00:00","45587.0000000000","2 162 #","2161.5054","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 02:00:00 - 03:00:00","45587.0416666667","1 370 #","1370.1215","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 03:00:00 - 04:00:00","45587.0833333333","58 #","57.9862","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 04:00:00 - 05:00:00","45587.1250000000","603 #","603.0401","3,25 ms","3.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 05:00:00 - 06:00:00","45587.1666666667","1 284 #","1283.7486","14 ms","13.9091","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 06:00:00 - 07:00:00","45587.2083333333","1 390 #","1390.0130","23 ms","23.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 07:00:00 - 08:00:00","45587.2500000000","1 406 #","1405.8181","23 ms","22.5000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 08:00:00 - 09:00:00","45587.2916666667","1 184 #","1183.5732","20 ms","19.6667","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 09:00:00 - 10:00:00","45587.3333333333","638 #","637.9424","18 ms","18.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 10:00:00 - 11:00:00","45587.3750000000","477 #","476.6610","7,25 ms","7.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 11:00:00 - 12:00:00","45587.4166666667","331 #","331.0562","4,33 ms","4.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 12:00:00 - 13:00:00","45587.4583333333","253 #","252.9439","7,33 ms","7.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 13:00:00 - 14:00:00","45587.5000000000","377 #","377.3021","1,25 ms","1.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 14:00:00 - 15:00:00","45587.5416666667","374 #","373.9266","1,33 ms","1.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 15:00:00 - 16:00:00","45587.5833333333","232 #","231.7709","2,40 ms","2.4000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 16:00:00 - 17:00:00","45587.6250000000","537 #","536.6343","3,54 ms","3.5385","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 17:00:00 - 18:00:00","45587.6666666667","477 #","477.1909","12 ms","12.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 18:00:00 - 19:00:00","45587.7083333333","335 #","335.2599","7,92 ms","7.9167","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 19:00:00 - 20:00:00","45587.7500000000","60 #","59.7538","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 20:00:00 - 21:00:00","45587.7916666667","87 #","86.5590","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 21:00:00 - 22:00:00","45587.8333333333","102 #","102.4313","3,23 ms","3.2308","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 22:00:00 - 23:00:00","45587.8750000000","204 #","203.5548","1,33 ms","1.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"22/10/2024 23:00:00 - 00:00:00","45587.9166666667","1 852 #","1852.1133","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 00:00:00 - 01:00:00","45587.9583333333","3 833 #","3833.0025","5,17 ms","5.1667","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 01:00:00 - 02:00:00","45588.0000000000","2 509 #","2508.8628","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 02:00:00 - 03:00:00","45588.0416666667","943 #","942.7718","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 03:00:00 - 04:00:00","45588.0833333333","56 #","55.7102","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 04:00:00 - 05:00:00","45588.1250000000","786 #","786.1909","0 ms","0.0000","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 05:00:00 - 06:00:00","45588.1666666667","1 047 #","1047.4059","1,33 ms","1.3333","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 06:00:00 - 07:00:00","45588.2083333333","646 #","645.9678","4,18 ms","4.1818","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 07:00:00 - 08:00:00","45588.2500000000","2 132 #","2132.1112","14 ms","13.9231","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 08:00:00 - 09:00:00","45588.2916666667","372 #","371.8323","6,58 ms","6.5833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 09:00:00 - 10:00:00","45588.3333333333","358 #","357.8428","12 ms","11.7500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 10:00:00 - 11:00:00","45588.3750000000","300 #","300.3824","5,25 ms","5.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 11:00:00 - 12:00:00","45588.4166666667","216 #","216.3952","9,91 ms","9.9091","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 12:00:00 - 13:00:00","45588.4583333333","483 #","482.5674","3,62 ms","3.6154","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 13:00:00 - 14:00:00","45588.5000000000","475 #","475.4438","2,67 ms","2.6667","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 14:00:00 - 15:00:00","45588.5416666667","624 #","623.7055","2,58 ms","2.5833","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 15:00:00 - 16:00:00","45588.5833333333","543 #","542.8987","7,17 ms","7.1667","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 16:00:00 - 17:00:00","45588.6250000000","323 #","322.7285","4,27 ms","4.2727","0 #","0.0000","0 %","0.0000","100 %","0000010000"
"23/10/2024 17:00:00 - 18:00:00","45588.6666666667","162 #","162.3176","3,25 ms","3.2500","0 #","0.0000","0 %","0.0000","100 %","0000010000"
